Income_Category,Card_Category,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Churn,Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Transaction_Amount_Change_Q4_Q1,Transaction_Count_Change_Q4_Q1,Avg_Utilization_Ratio,Customer_Tenure_Years,Average_Transaction_Value,Available_Credit_Ratio,Revolving_Balance_Ratio,Contact_Frequency,Inactivity_Ratio
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,44.0,1.0,1.0,36.0,5.0,1.283,0.667,0.1689999999999999,3.0,41.16666666666666,0.8311418685121107,0.1688581314878892,0.25,0.1666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,62.0,0.0,1.0,56.0,6.0,0.813,1.095,0.0,4.666666666666667,44.34090909090909,1.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,1.0,4.0,36.0,6.0,0.618,0.8240000000000001,0.0579999999999999,3.0,33.774193548387096,0.9419963895711876,0.0580036104288124,0.1666666666666666,0.25
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,1.0,4.0,39.0,4.0,0.56,0.391,0.223,3.25,41.9375,0.7772265532719111,0.2227734467280888,0.0,0.25
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,1.0,3.0,36.0,5.0,0.939,1.625,0.057,3.0,52.71428571428572,0.94266967126193,0.0573303287380699,0.25,0.25
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,4.0,36.0,5.0,0.588,0.346,0.513,3.0,35.74285714285714,0.4869751762182041,0.5130248237817959,0.1666666666666666,0.0833333333333333
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,54.0,0.0,0.0,36.0,2.0,1.6740000000000002,3.0,0.473,3.0,54.375,0.5274431057563588,0.4725568942436412,0.1666666666666666,0.1666666666666666
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,1.0,3.0,35.0,6.0,0.7909999999999999,1.056,0.095,2.9166666666666665,37.51351351351352,0.9045088923326692,0.0954911076673308,0.0,0.0833333333333333
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,1.0,1.0,36.0,6.0,1.826,1.571,0.047,3.0,68.61111111111111,0.9526103992375304,0.0473896007624695,0.1666666666666666,0.1666666666666666
3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,1.0,3.0,48.0,3.0,1.024,1.118,0.106,4.0,58.02777777777778,0.8937040748162992,0.1062959251837007,0.0,0.1666666666666666
3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,1.0,3.0,39.0,4.0,1.873,0.7859999999999999,0.156,3.25,65.04,0.8435367322360497,0.1564632677639502,0.3333333333333333,0.0833333333333333
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,1.0,1.0,36.0,4.0,0.7120000000000001,1.0,0.05,3.0,46.29166666666666,0.9504946396787948,0.0495053603212053,0.25,0.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,0.0,2.0,44.0,3.0,0.816,1.0,0.355,3.6666666666666665,40.86842105263158,0.6454681089145841,0.3545318910854159,0.25,0.1666666666666666
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,1.0,2.0,36.0,3.0,1.004,0.625,0.03,3.0,81.84615384615384,0.9703615714451268,0.0296384285548731,0.1666666666666666,0.1666666666666666
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,0.0,1.0,36.0,4.0,0.7659999999999999,0.611,0.615,3.0,42.86206896551724,0.3853182104599874,0.6146817895400126,0.0,0.0833333333333333
3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,1.0,1.0,47.0,3.0,1.584,1.533,0.15,3.9166666666666665,43.6578947368421,0.8502691241233078,0.1497308758766922,0.1666666666666666,0.1666666666666666
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,0.0,3.0,41.0,4.0,0.5660000000000001,0.382,0.407,3.4166666666666665,33.91489361702128,0.5934530095036958,0.4065469904963041,0.25,0.25
4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,1.0,2.0,42.0,2.0,0.526,0.355,0.044,3.5,30.19047619047619,0.9557596476996176,0.0442403523003824,0.1666666666666666,0.25
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,1.0,3.0,36.0,4.0,0.6759999999999999,0.846,0.0,3.0,54.333333333333336,1.0,0.0,0.1666666666666666,0.1666666666666666
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,1.0,4.0,52.0,6.0,0.5670000000000001,0.364,0.0,4.333333333333333,45.6,1.0,0.0,0.0,0.0833333333333333
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,1.0,2.0,41.0,3.0,0.622,0.353,0.191,3.4166666666666665,31.30434782608696,0.8091524552232411,0.1908475447767589,0.1666666666666666,0.25
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,1.0,2.0,45.0,3.0,0.846,1.4169999999999998,0.096,3.75,52.44827586206897,0.9039314218149572,0.0960685781850428,0.1666666666666666,0.0833333333333333
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,1.0,36.0,4.0,0.7,0.765,0.176,3.0,37.9,0.824192462987887,0.175807537012113,0.1666666666666666,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,0.0,1.0,36.0,5.0,0.7879999999999999,0.778,0.83,3.0,61.125,0.170497283744254,0.8295027162557459,0.1666666666666666,0.0833333333333333
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,43.0,1.0,4.0,39.0,5.0,0.632,2.2,0.412,3.25,76.3125,0.5881197839960727,0.4118802160039273,0.1666666666666666,0.0833333333333333
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,1.0,4.0,46.0,3.0,1.186,1.545,0.086,3.8333333333333335,55.892857142857146,0.9137519460300986,0.0862480539699014,0.25,0.1666666666666666
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,1.0,1.0,43.0,3.0,1.541,0.7,0.6779999999999999,3.583333333333333,46.41176470588236,0.3215633423180593,0.6784366576819407,0.3333333333333333,0.0833333333333333
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,1.0,2.0,37.0,2.0,0.541,1.0,0.246,3.083333333333333,46.65625,0.7536321483771252,0.2463678516228748,0.25,0.0833333333333333
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,3.0,38.0,3.0,0.688,0.929,0.067,3.1666666666666665,43.629629629629626,0.9329304621669928,0.067069537833007,0.0,0.0833333333333333
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,2.0,36.0,5.0,0.8390000000000001,0.733,0.271,3.0,38.11538461538461,0.7291371082161744,0.2708628917838256,0.1666666666666666,0.25
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,4.0,40.0,5.0,1.689,1.211,0.114,3.333333333333333,60.95238095238095,0.8860491929285165,0.1139508070714834,0.0,0.0833333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,0.0,1.0,36.0,6.0,1.236,1.231,0.395,3.0,57.13793103448276,0.6047390975548274,0.3952609024451727,0.25,0.1666666666666666
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,2.0,27.0,4.0,0.939,0.727,0.406,2.25,63.36842105263158,0.5943593875906527,0.4056406124093473,0.1666666666666666,0.1666666666666666
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,48.0,0.0,5.0,38.0,1.0,0.654,0.8,0.0,3.1666666666666665,37.388888888888886,1.0,0.0,0.25,0.25
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,51.0,1.0,1.0,42.0,6.0,0.649,0.636,0.258,3.5,62.833333333333336,0.7424745462594068,0.2575254537405931,0.25,0.1666666666666666
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,1.0,4.0,34.0,2.0,1.996,1.5,0.1689999999999999,2.833333333333333,63.04,0.8313680825405333,0.1686319174594667,0.1666666666666666,0.25
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,0.0,1.0,36.0,3.0,0.397,0.667,0.178,3.0,60.85,0.821941594317285,0.178058405682715,0.25,0.1666666666666666
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,59.0,1.0,1.0,53.0,2.0,0.71,1.0,0.0,4.416666666666667,53.0,1.0,0.0,0.25,0.25
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,48.0,0.0,4.0,38.0,3.0,0.76,0.455,0.0,3.1666666666666665,46.1875,1.0,0.0,0.25,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0,2.0,32.0,6.0,1.162,2.875,0.941,2.6666666666666665,52.16129032258065,0.0591111111111111,0.9408888888888888,0.1666666666666666,0.25
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,1.0,2.0,50.0,3.0,1.317,1.0,0.141,4.166666666666667,46.8235294117647,0.8592891168926347,0.1407108831073653,0.0,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,0.0,4.0,36.0,4.0,0.728,1.308,0.23,3.0,44.766666666666666,0.7704243783884839,0.2295756216115161,0.25,0.0833333333333333
3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,1.0,2.0,24.0,4.0,0.5720000000000001,0.625,0.118,2.0,33.41025641025641,0.8821268417680974,0.1178731582319026,0.25,0.0833333333333333
3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,1.0,3.0,28.0,5.0,1.047,0.467,0.0,2.333333333333333,61.40909090909091,1.0,0.0,0.0,0.0833333333333333
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,1.0,1.0,56.0,5.0,1.255,1.909,0.119,4.666666666666667,59.6875,0.8808080808080808,0.1191919191919192,0.25,0.1666666666666666
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0,31.0,2.0,0.868,0.5710000000000001,0.0,2.583333333333333,59.0,1.0,0.0,0.25,0.1666666666666666
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,47.0,1.0,4.0,41.0,6.0,0.469,1.231,0.64,3.4166666666666665,37.48275862068966,0.3596673596673597,0.6403326403326404,0.1666666666666666,0.1666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,0.0,1.0,47.0,4.0,2.121,1.364,0.432,3.9166666666666665,55.34615384615385,0.5682451253481894,0.4317548746518105,0.25,0.1666666666666666
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.0,0.0,5.0,36.0,3.0,0.7859999999999999,0.75,0.0,3.0,44.21428571428572,1.0,0.0,0.25,0.25
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,4.0,38.0,6.0,1.3730000000000002,0.812,0.0,3.1666666666666665,59.172413793103445,1.0,0.0,0.25,0.0833333333333333
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,1.0,1.0,38.0,6.0,0.5539999999999999,0.8,0.066,3.1666666666666665,40.7037037037037,0.9340025630072618,0.0659974369927381,0.25,0.0833333333333333
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,44.0,0.0,2.0,35.0,4.0,1.3,2.4290000000000003,0.0,2.9166666666666665,44.083333333333336,1.0,0.0,0.1666666666666666,0.25
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,4.0,34.0,2.0,0.971,0.706,0.612,2.833333333333333,44.310344827586206,0.3884194053208137,0.6115805946791862,0.0833333333333333,0.25
3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.0,1.0,0.0,43.0,5.0,1.009,1.0,0.359,3.583333333333333,58.96428571428572,0.6409537166900421,0.3590462833099579,0.0833333333333333,0.1666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,0.0,1.0,36.0,2.0,0.852,0.8240000000000001,0.309,3.0,37.16129032258065,0.6910511363636364,0.3089488636363636,0.25,0.25
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,46.0,1.0,1.0,36.0,3.0,1.248,2.167,0.1009999999999999,3.0,46.5,0.898773156068234,0.1012268439317659,0.1666666666666666,0.1666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,0.0,4.0,41.0,6.0,0.508,0.263,0.607,3.4166666666666665,43.29166666666666,0.3928776565192418,0.6071223434807582,0.25,0.4166666666666667
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,4.0,40.0,5.0,1.077,1.3330000000000002,0.512,3.333333333333333,40.35714285714285,0.4877650897226753,0.5122349102773246,0.25,0.1666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,51.0,0.0,3.0,43.0,3.0,0.682,0.429,0.8059999999999999,3.583333333333333,54.833333333333336,0.1940503432494279,0.8059496567505721,0.1666666666666666,0.0833333333333333
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,47.0,0.0,3.0,36.0,4.0,0.993,0.706,0.4629999999999999,3.0,48.72413793103448,0.5369335816263191,0.4630664183736809,0.0,0.0833333333333333
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,58.0,0.0,4.0,47.0,3.0,1.456,2.286,0.77,3.9166666666666665,52.95652173913044,0.2299787384833451,0.7700212615166548,0.25,0.25
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,46.0,1.0,5.0,33.0,6.0,0.6579999999999999,0.7,0.076,2.75,35.11764705882353,0.9236694465504168,0.076330553449583,0.25,0.25
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,1.0,3.0,47.0,5.0,0.7759999999999999,0.828,0.0,3.9166666666666665,41.20754716981132,1.0,0.0,0.1666666666666666,0.1666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,4.0,36.0,4.0,0.86,1.467,0.108,3.0,43.02702702702703,0.8917165354330708,0.1082834645669291,0.25,0.25
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,0.0,1.0,45.0,6.0,0.5670000000000001,0.75,0.133,3.75,49.57142857142857,0.8667760704162315,0.1332239295837684,0.25,0.25
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,53.0,1.0,2.0,36.0,2.0,0.713,0.25,0.0,3.0,37.85,1.0,0.0,0.0833333333333333,0.1666666666666666
3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,1.0,2.0,45.0,3.0,0.588,0.789,0.037,3.75,44.23529411764706,0.9634951906362268,0.0365048093637733,0.25,0.0833333333333333
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,0.0,3.0,36.0,4.0,0.644,0.478,0.146,3.0,44.20588235294117,0.8536286618352557,0.1463713381647443,0.1666666666666666,0.0833333333333333
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,5.0,36.0,5.0,0.7909999999999999,0.867,0.171,3.0,39.46428571428572,0.8291346153846154,0.1708653846153846,0.1666666666666666,0.1666666666666666
3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,53.0,1.0,3.0,42.0,2.0,1.432,0.88,0.069,3.5,51.02127659574468,0.931472081218274,0.0685279187817258,0.1666666666666666,0.0833333333333333
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67.0,0.0,1.0,56.0,4.0,2.053,1.0,0.8370000000000001,4.666666666666667,51.90625,0.1626746506986028,0.8373253493013972,0.1666666666666666,0.25
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,2.0,36.0,6.0,0.706,1.444,0.055,3.0,64.5909090909091,0.9449748485781748,0.0550251514218252,0.0,0.25
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,59.0,0.0,1.0,36.0,4.0,0.35,0.556,0.294,3.0,35.67857142857143,0.7064958283671037,0.2935041716328963,0.25,0.1666666666666666
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,45.0,1.0,2.0,34.0,3.0,1.791,0.8,0.39,2.833333333333333,77.05555555555556,0.6104661237220586,0.3895338762779414,0.0833333333333333,0.1666666666666666
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,1.0,3.0,36.0,6.0,0.948,1.0,0.19,3.0,51.79166666666666,0.8102827300558256,0.1897172699441743,0.25,0.1666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,59.0,0.0,1.0,54.0,5.0,1.334,1.0,0.6920000000000001,4.5,51.66666666666666,0.3076124567474048,0.6923875432525951,0.0,0.25
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,1.0,1.0,45.0,6.0,0.747,1.273,0.503,3.75,60.08,0.4967455621301775,0.5032544378698225,0.1666666666666666,0.1666666666666666
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,1.0,3.0,36.0,2.0,0.949,1.083,0.059,3.0,29.2,0.9413529604800523,0.0586470395199474,0.1666666666666666,0.0833333333333333
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,49.0,0.0,3.0,38.0,6.0,0.6459999999999999,0.286,0.0,3.1666666666666665,49.92592592592592,1.0,0.0,0.0833333333333333,0.1666666666666666
3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,1.0,3.0,33.0,3.0,1.161,0.941,0.074,2.75,32.93939393939394,0.926409684612934,0.0735903153870659,0.0,0.0833333333333333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,0.0,0.0,55.0,5.0,0.782,0.5710000000000001,0.513,4.583333333333333,37.15151515151515,0.4868942501564346,0.5131057498435654,0.25,0.0833333333333333
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,2.0,36.0,5.0,0.701,0.867,0.174,3.0,43.92857142857143,0.82618920363442,0.1738107963655799,0.1666666666666666,0.0833333333333333
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,0.0,2.0,31.0,6.0,0.688,0.684,0.0,2.583333333333333,48.59375,1.0,0.0,0.25,0.0833333333333333
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,1.0,1.0,47.0,5.0,1.768,3.0,0.135,3.9166666666666665,76.125,0.8647686832740213,0.1352313167259786,0.0833333333333333,0.25
3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,1.0,4.0,27.0,5.0,0.731,0.591,0.0,2.25,39.31428571428572,1.0,0.0,0.0,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,0.0,3.0,47.0,4.0,0.8959999999999999,0.762,0.251,3.9166666666666665,47.86486486486486,0.748857728060501,0.2511422719394989,0.25,0.1666666666666666
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,1.0,3.0,41.0,3.0,1.097,0.529,0.078,3.4166666666666665,36.01923076923077,0.9223786587625046,0.0776213412374953,0.0,0.25
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,0.0,5.0,44.0,5.0,0.971,0.556,0.4629999999999999,3.6666666666666665,39.97619047619048,0.5366772977674689,0.4633227022325312,0.0833333333333333,0.0833333333333333
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,0.0,3.0,34.0,2.0,0.8190000000000001,0.5710000000000001,0.133,2.833333333333333,45.54545454545455,0.8674518911745189,0.1325481088254811,0.1666666666666666,0.0833333333333333
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,1.0,0.0,36.0,3.0,0.8290000000000001,1.1,0.11,3.0,64.0,0.890304161633908,0.109695838366092,0.25,0.1666666666666666
3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,53.0,1.0,3.0,43.0,3.0,1.642,0.75,0.087,3.583333333333333,34.785714285714285,0.9131946562557188,0.0868053437442811,0.0833333333333333,0.25
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,68.0,1.0,0.0,52.0,1.0,0.743,0.615,0.626,4.333333333333333,36.19047619047619,0.3742612806785788,0.6257387193214211,0.1666666666666666,0.25
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,1.0,1.0,36.0,4.0,1.242,1.444,0.214,3.0,64.9090909090909,0.7856689111929869,0.2143310888070131,0.1666666666666666,0.0833333333333333
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,48.0,1.0,4.0,36.0,5.0,0.8690000000000001,0.75,0.1639999999999999,3.0,42.30952380952381,0.836232980332829,0.1637670196671709,0.0,0.25
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,1.0,5.0,32.0,4.0,0.619,0.8,0.176,2.6666666666666665,48.22222222222222,0.8236638537271449,0.1763361462728551,0.25,0.4166666666666667
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,1.0,3.0,41.0,4.0,1.509,0.519,0.133,3.4166666666666665,36.170731707317074,0.8673386441229068,0.1326613558770931,0.25,0.4166666666666667
2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,1.0,4.0,33.0,3.0,0.623,0.5,0.049,2.75,39.25925925925926,0.9513558929192258,0.0486441070807741,0.0833333333333333,0.1666666666666666
2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,1.0,2.0,32.0,4.0,0.505,0.684,0.043,2.6666666666666665,41.5625,0.9574689998841116,0.0425310001158882,0.1666666666666666,0.1666666666666666
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,1.0,35.0,3.0,0.504,0.8,0.15,2.9166666666666665,45.51851851851852,0.8497241772874263,0.1502758227125737,0.1666666666666666,0.1666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,0.0,2.0,43.0,2.0,0.7070000000000001,0.421,0.0,3.583333333333333,32.81481481481482,1.0,0.0,0.25,0.3333333333333333
2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,59.0,1.0,2.0,46.0,3.0,0.688,0.5,0.0,3.8333333333333335,35.166666666666664,1.0,0.0,0.25,0.25
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,1.0,1.0,56.0,2.0,1.259,0.947,0.679,4.666666666666667,39.18918918918919,0.3207331042382589,0.6792668957617412,0.1666666666666666,0.0833333333333333
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,1.0,2.0,53.0,2.0,1.071,0.7140000000000001,0.098,4.416666666666667,48.145833333333336,0.9018724136518212,0.0981275863481788,0.0,0.25
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,0.0,2.0,36.0,4.0,0.93,1.167,0.6940000000000001,3.0,53.0,0.3062684055532183,0.6937315944467817,0.1666666666666666,0.0833333333333333
3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,59.0,1.0,0.0,40.0,3.0,1.327,1.364,0.039,3.333333333333333,39.73076923076923,0.9606269556147874,0.0393730443852126,0.25,0.1666666666666666
4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,1.0,3.0,47.0,5.0,0.8690000000000001,1.105,0.1989999999999999,3.9166666666666665,38.075,0.8009200793793975,0.1990799206206025,0.25,0.25
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,1.0,3.0,36.0,4.0,0.615,0.762,0.22,3.0,37.13513513513514,0.7798285514345696,0.2201714485654303,0.1666666666666666,0.1666666666666666
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,4.0,36.0,5.0,0.908,1.3330000000000002,0.13,3.0,51.42857142857143,0.8701915824407904,0.1298084175592095,0.1666666666666666,0.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,1.0,2.0,36.0,3.0,0.531,0.7140000000000001,0.76,3.0,51.41666666666666,0.2395954881369117,0.7604045118630883,0.25,0.1666666666666666
